frame,object_id,x,y,z,state
483,3,37.1010,-58.3372,58.2923,1
483,4,7.0762,14.3369,28.4656,3
483,5,75.4359,-13.1970,40.4288,3
484,3,37.0205,-58.2243,58.3159,1
484,4,6.8757,14.2443,28.5765,3
484,5,75.1714,-13.0546,40.5709,3
485,3,36.9348,-58.1254,58.3572,1
485,4,6.6979,14.1272,28.6717,3
485,5,74.8692,-12.8561,40.6989,3
486,3,36.8818,-57.9340,58.2912,1
486,4,6.4124,13.9819,28.7390,3
486,5,74.5177,-12.6908,40.8597,3
487,3,36.7765,-57.6944,58.1627,1
487,4,6.1283,13.8143,28.8082,3
487,5,74.2427,-12.5152,40.9622,3
488,3,36.7710,-57.3557,58.1264,1
488,4,5.7286,13.6421,28.8462,3
488,5,74.0198,-12.3361,41.0954,3
489,3,36.7793,-57.0333,57.9517,1
489,4,5.2949,13.3905,28.9552,3
489,5,73.7580,-12.0651,41.2308,3
490,3,36.7748,-56.7760,57.7864,1
490,4,4.8676,13.2104,29.0703,3
490,5,73.4836,-11.8435,41.3202,3
491,3,36.7670,-56.5708,57.6371,1
491,4,4.4652,13.1035,29.1458,3
491,5,73.2197,-11.5903,41.3663,3
492,3,36.8076,-56.3541,57.3941,1
492,4,4.1377,13.0374,29.2468,3
492,5,73.0495,-11.3660,41.4854,3
493,3,36.8780,-56.0001,57.2471,1
493,4,3.8134,12.9948,29.4232,3
493,5,72.8564,-11.1339,41.6737,3
494,3,36.8286,-55.7184,57.1020,1
494,4,3.5680,12.9250,29.6580,3
494,5,72.6675,-10.9859,41.7900,3
495,3,36.7769,-55.4658,56.9331,1
495,4,3.3772,12.8304,29.8902,3
495,5,72.4935,-10.8163,41.8260,3
496,3,36.7513,-55.2603,56.8148,1
496,4,3.1561,12.8587,30.1977,3
496,5,72.3066,-10.5624,41.8203,3
497,3,36.6445,-55.0201,56.6980,1
497,4,2.8987,12.8658,30.5110,3
497,5,72.1252,-10.3368,41.8337,3
498,3,36.5867,-54.7592,56.6192,1
498,4,2.6388,12.9356,30.8435,3
498,5,71.8799,-10.0221,41.7059,3
499,3,36.4819,-54.4158,56.4896,1
499,4,2.5276,13.0082,31.1708,3
499,5,71.5598,-9.7962,41.6575,3
500,3,36.4266,-54.0668,56.3758,1
500,4,2.4332,13.0097,31.4074,3
500,5,71.2970,-9.6378,41.5676,3
501,3,36.3770,-53.8114,56.2685,1
501,4,2.3615,12.9649,31.6463,3
501,5,71.0110,-9.5341,41.4778,3
502,3,36.2564,-53.5287,56.1932,1
502,4,2.2396,12.9116,31.8333,3
502,5,70.7020,-9.4154,41.3980,3
503,3,36.1897,-53.2242,56.0324,1
503,4,2.1638,12.7907,32.0373,3
503,5,70.5125,-9.3415,41.3230,3
504,3,36.0940,-52.8890,55.8776,1
504,4,2.0925,12.7087,32.2532,3
504,5,70.2902,-9.2485,41.2878,3
505,3,36.0084,-52.5048,55.7218,1
505,4,1.9864,12.6846,32.4553,3
505,5,70.0880,-9.0814,41.3339,3
506,3,35.9726,-52.1445,55.5794,1
506,4,1.9250,12.6226,32.7602,3
506,5,69.9758,-8.9250,41.4515,3
507,3,36.0553,-51.7642,55.5041,1
507,4,1.8868,12.6288,33.0843,3
507,5,69.8837,-8.7765,41.4861,3
508,3,36.1314,-51.3377,55.3836,1
508,4,1.8689,12.6752,33.3266,3
508,5,69.7092,-8.6224,41.5662,3
509,3,36.1886,-50.8714,55.2570,1
509,4,1.8519,12.7324,33.5250,3
509,5,69.5866,-8.5029,41.5598,3
510,3,36.2710,-50.3894,55.1542,1
510,4,1.7584,12.7637,33.7557,3
510,5,69.4611,-8.4342,41.5421,3
511,3,36.3082,-49.9073,55.0883,1
511,4,1.7163,12.6684,33.9778,3
511,5,69.4056,-8.3435,41.5179,3
512,3,36.2864,-49.4658,55.0373,1
512,4,1.6551,12.6274,34.2444,3
512,5,69.3171,-8.3056,41.5856,3
513,3,36.2359,-49.0474,55.0574,1
513,4,1.5589,12.6304,34.5132,3
513,5,69.2830,-8.2312,41.5974,3
514,3,36.2046,-48.7019,55.0576,1
514,4,1.4335,12.6748,34.7921,3
514,5,69.2328,-8.2429,41.5437,3
515,3,36.2628,-48.4091,55.0395,1
515,4,1.2857,12.8241,35.0560,3
515,5,69.2141,-8.2818,41.4822,3
516,3,36.3450,-48.1383,54.9452,1
516,4,1.1204,12.8845,35.3037,3
516,5,69.1984,-8.3846,41.5315,3
517,3,36.4933,-47.8542,54.8040,1
517,4,1.0020,12.9970,35.5447,3
517,5,69.1983,-8.4469,41.5179,3
518,3,36.6059,-47.5420,54.6878,1
518,4,0.8906,13.1889,35.7144,3
518,5,69.2881,-8.5029,41.6143,3
519,3,36.7281,-47.1969,54.5354,1
519,4,0.8250,13.2565,35.9194,3
519,5,69.4416,-8.6000,41.6570,3
520,3,36.8386,-46.8470,54.4067,1
520,4,0.6978,13.3456,36.1455,3
520,5,69.6120,-8.6685,41.7677,3
521,3,36.9783,-46.5435,54.2146,1
521,4,0.6046,13.4630,36.3734,3
521,5,69.7237,-8.7124,41.7742,3
522,3,37.0671,-46.2063,54.0063,1
522,4,0.6367,13.6241,36.7365,3
522,5,69.8172,-8.7602,41.7828,3
523,3,37.1319,-45.9156,53.8398,1
523,4,0.6111,13.8199,37.0947,3
523,5,69.7624,-8.7581,41.8192,3
524,3,37.2207,-45.6213,53.6980,1
524,4,0.4866,13.9326,37.4165,3
524,5,69.6601,-8.7340,41.7995,3
525,3,37.2738,-45.3284,53.5180,1
525,4,0.3359,14.0891,37.6973,3
525,5,69.5596,-8.6286,41.8129,3
526,3,37.3384,-45.0258,53.2782,1
526,4,0.2079,14.1857,37.9774,3
526,5,69.4206,-8.4724,41.8834,3
527,3,37.3682,-44.7606,53.1086,1
527,4,0.1042,14.2012,38.2302,3
527,5,69.2453,-8.2476,41.9415,3
528,3,37.3999,-44.5053,52.9617,1
528,4,-0.0278,14.1643,38.4633,3
528,5,69.0795,-7.9451,42.0219,3
529,3,37.4315,-44.1690,52.6822,1
529,4,-0.0932,14.1079,38.6294,3
529,5,68.9118,-7.6258,42.0740,3
530,3,37.4634,-43.8231,52.5125,1
530,4,-0.2462,14.0565,38.8063,3
530,5,68.6266,-7.3147,42.0778,3
531,3,37.5029,-43.5206,52.3643,1
531,4,-0.3230,14.0126,38.9746,3
531,5,68.3448,-6.9720,42.1088,3
532,3,37.5333,-43.2597,52.2332,1
532,4,-0.4719,14.0116,39.2093,3
532,5,68.0851,-6.6294,42.1578,3
533,3,37.5256,-43.0057,52.0838,1
533,4,-0.5423,13.9832,39.3756,3
533,5,67.8546,-6.2873,42.1595,3
534,3,37.5397,-42.7026,51.9017,1
534,4,-0.6496,13.8782,39.5065,3
534,5,67.6169,-5.9863,42.1590,3
535,3,37.5256,-42.3912,51.6926,1
535,4,-0.6871,13.7198,39.6265,3
535,5,67.3969,-5.6865,42.1374,3
536,3,37.3697,-42.1131,51.5618,1
536,4,-0.6716,13.6679,39.7673,3
536,5,67.1980,-5.3717,42.1556,3
537,3,37.1881,-41.7777,51.4435,1
537,4,-0.6747,13.6125,39.9485,3
537,5,67.0888,-5.0646,42.1143,3
538,3,37.0139,-41.4752,51.2795,1
538,4,-0.6535,13.5398,40.1504,3
538,5,66.9974,-4.8288,42.0924,3
539,3,36.8575,-41.1526,51.1137,1
539,4,-0.6153,13.4689,40.3841,3
539,5,66.9226,-4.6460,42.1310,3
540,3,36.7780,-40.8012,50.9140,1
540,4,-0.6679,13.4121,40.6026,3
540,5,66.8467,-4.5055,42.1689,3
541,3,36.5885,-40.4247,50.6586,1
541,4,-0.7474,13.3298,40.8645,3
541,5,66.7449,-4.4132,42.3724,3
542,3,36.3409,-40.0789,50.4289,1
542,4,-0.8404,13.3109,41.1317,3
542,5,66.6295,-4.3461,42.4098,3
543,3,36.0852,-39.7342,50.2437,1
543,4,-0.9519,13.2123,41.3852,3
543,5,66.5882,-4.2871,42.5149,3
544,3,35.8409,-39.3828,50.0282,1
544,4,-1.0319,13.0628,41.6114,3
544,5,66.6002,-4.2364,42.6326,3
545,3,35.5593,-39.0618,49.8891,1
545,4,-1.1551,12.9131,41.7424,3
545,5,66.5492,-4.1216,42.7410,3
546,3,35.3385,-38.7125,49.8194,1
546,4,-1.3023,12.8529,41.8966,3
546,5,66.4909,-4.0953,42.7993,3
547,3,35.1086,-38.3077,49.6872,1
547,4,-1.5058,12.7480,42.0673,3
547,5,66.4191,-4.0444,42.8650,3
548,3,34.9433,-38.0581,49.5144,1
548,4,-1.7750,12.6286,42.1816,3
548,5,66.3738,-4.0116,42.9266,3
549,3,34.8085,-37.8195,49.3219,1
549,4,-2.1012,12.5600,42.2723,3
549,5,66.3009,-3.9944,43.0355,3
550,3,34.5881,-37.5503,49.0834,1
550,4,-2.4170,12.4929,42.3681,3
550,5,66.2283,-3.9801,43.1270,3
551,3,34.4616,-37.2520,48.8886,1
551,4,-2.6921,12.3488,42.4288,3
551,5,66.1751,-3.9438,43.2715,3
552,3,34.3919,-36.9690,48.8070,1
552,4,-2.9532,12.2386,42.3776,3
552,5,66.0901,-3.8768,43.4021,3
553,3,34.2662,-36.5950,48.6043,1
553,4,-3.1759,12.2047,42.3590,3
553,5,65.9859,-3.7777,43.5418,3
554,3,34.1258,-36.2830,48.3273,1
554,4,-3.3062,12.1727,42.3427,3
554,5,65.8236,-3.6887,43.5533,3
555,3,33.9511,-35.9862,48.0286,1
555,4,-3.3637,12.0374,42.3489,3
555,5,65.6398,-3.5815,43.5140,3
556,3,33.8096,-35.6915,47.7241,1
556,4,-3.4199,11.9376,42.3621,3
556,5,65.4653,-3.4879,43.5330,3
557,3,33.7280,-35.3360,47.4302,1
557,4,-3.5145,11.8170,42.3860,3
557,5,65.2943,-3.3083,43.6107,3
558,3,33.6930,-34.9297,47.2711,1
558,4,-3.6834,11.7891,42.4873,3
558,5,65.0349,-3.1251,43.6899,3
559,3,33.6363,-34.3753,47.0626,1
559,4,-3.8508,11.8230,42.5747,3
559,5,64.8166,-2.9736,43.7116,3
560,3,33.5125,-33.8652,46.8694,1
560,4,-4.1094,11.8855,42.7159,3
560,5,64.6094,-2.7889,43.7108,3
561,3,33.3450,-33.2398,46.6689,1
561,4,-4.3542,11.9730,42.8597,3
561,5,64.4005,-2.5963,43.7484,3
562,3,33.1994,-32.6007,46.4771,1
562,4,-4.6503,12.0543,43.0260,3
562,5,64.2245,-2.4371,43.7694,3
563,3,33.0647,-32.0250,46.1989,1
563,4,-4.8891,12.1398,43.2374,3
563,5,64.0812,-2.2526,43.7841,3
564,3,32.8390,-31.4070,45.9264,1
564,4,-5.1513,12.2510,43.4471,3
564,5,63.9789,-2.0720,43.8282,3
565,3,32.6543,-30.7648,45.7151,1
565,4,-5.3954,12.3124,43.5274,3
565,5,63.8190,-1.9162,43.8554,3
566,3,32.4677,-30.0961,45.5457,1
566,4,-5.6425,12.3979,43.6574,3
566,5,63.6657,-1.8095,43.8665,3
567,3,32.1722,-29.4463,45.4658,1
567,4,-6.0090,12.4411,43.8115,3
567,5,63.5579,-1.7648,43.9766,3
568,3,31.9046,-28.7250,45.3669,1
568,4,-6.4078,12.6078,43.9910,3
568,5,63.4813,-1.7097,44.0447,3
569,3,31.6196,-27.9921,45.2712,1
569,4,-6.6695,12.7660,44.2398,3
569,5,63.3828,-1.6285,44.0615,3
570,3,31.3685,-27.4259,45.0331,1
570,4,-6.9799,12.8538,44.4136,3
570,5,63.3525,-1.5500,44.0678,3
571,3,31.1386,-26.8407,44.7552,1
571,4,-7.2750,12.9381,44.6174,3
571,5,63.2902,-1.4782,44.0124,3
572,3,30.9327,-26.3941,44.4987,1
572,4,-7.5166,12.9686,44.7953,3
572,5,63.2610,-1.4466,43.8960,3
573,3,30.7683,-25.9763,44.3571,1
573,4,-7.7142,12.9698,45.0050,3
573,5,63.1400,-1.3827,43.7893,3
574,3,30.6856,-25.5129,44.1550,1
574,4,-7.9467,12.8894,45.2352,3
574,5,63.0785,-1.3242,43.7080,3
575,3,30.6137,-25.0859,43.9576,1
575,4,-8.1551,12.7920,45.4776,3
575,5,62.9933,-1.1806,43.6622,3
576,3,30.5296,-24.6607,43.7847,1
576,4,-8.3936,12.6822,45.6795,3
576,5,62.8750,-0.9711,43.5619,3
577,3,30.4604,-24.2765,43.5588,1
577,4,-8.5918,12.5356,45.8801,3
577,5,62.7433,-0.7237,43.5009,3
578,3,30.4439,-23.8879,43.3162,1
578,4,-8.8408,12.4096,46.1496,3
578,5,62.6053,-0.3921,43.4354,3
579,3,30.4117,-23.5015,43.1227,1
579,4,-9.0483,12.2568,46.4784,3
579,5,62.5320,-0.0604,43.3764,3
580,3,30.3967,-23.1981,42.9517,1
580,4,-9.2839,12.1290,46.7577,3
580,5,62.4946,0.2008,43.3454,3
581,3,30.3330,-22.8542,42.8134,1
581,4,-9.5346,11.9985,47.0390,3
581,5,62.4845,0.5367,43.3973,3
582,3,30.2237,-22.4551,42.6023,1
582,4,-9.8109,11.8788,47.2732,3
582,5,62.4048,0.8248,43.4102,3
583,3,30.1567,-22.0195,42.3966,1
583,4,-10.0917,11.7658,47.5235,3
583,5,62.3139,1.0533,43.4787,3
584,3,30.0816,-21.5098,42.0924,1
584,4,-10.3137,11.6731,47.8108,3
584,5,62.1888,1.2872,43.5304,3
585,3,30.0197,-20.9861,41.8119,1
585,4,-10.6018,11.5780,48.1090,3
585,5,62.0664,1.4845,43.6204,3
586,3,29.9557,-20.5085,41.6513,1
586,4,-10.9203,11.4447,48.4496,3
586,5,62.0397,1.7564,43.7625,3
587,3,29.9550,-20.0335,41.5190,1
587,4,-11.1623,11.3783,48.7326,3
587,5,61.9751,2.0790,43.9164,3
588,3,29.9747,-19.5548,41.3469,1
588,4,-11.4114,11.2985,48.9848,3
588,5,61.8753,2.3228,44.0512,3
589,3,29.9567,-19.0730,41.1065,1
589,4,-11.6505,11.2459,49.1775,3
589,5,61.7928,2.6020,44.1526,3
590,3,29.8713,-18.7120,40.8779,1
590,4,-11.8287,11.2188,49.3637,3
590,5,61.7071,2.7455,44.2109,3
591,3,29.8314,-18.2899,40.5852,1
591,4,-12.0523,11.1941,49.4395,3
591,5,61.5994,2.9438,44.2779,3
592,3,29.7798,-17.8258,40.2795,1
592,4,-12.3946,11.1746,49.5192,3
592,5,61.5165,3.0566,44.3241,3
593,3,29.7364,-17.3533,39.9649,1
593,4,-12.7596,11.1298,49.6079,3
593,5,61.4158,3.1467,44.4390,3
594,3,29.7059,-16.8979,39.6786,1
594,4,-13.1219,11.0517,49.6604,3
594,5,61.2544,3.2697,44.4788,3
595,3,29.6116,-16.3961,39.3951,1
595,4,-13.4734,10.9318,49.7747,3
595,5,61.1426,3.3467,44.4550,3
596,3,29.6032,-15.8727,39.1293,1
596,4,-13.8446,10.7855,49.8915,3
596,5,61.0885,3.3995,44.4611,3
597,3,29.5433,-15.4505,38.7780,1
597,4,-14.1734,10.6558,50.0186,3
597,5,61.0838,3.4080,44.4873,3
598,3,29.4295,-15.0261,38.5109,1
598,4,-14.5349,10.5226,50.0546,3
598,5,60.9519,3.4750,44.5103,3
599,3,29.3368,-14.6596,38.3350,1
599,4,-14.7591,10.4260,50.1691,3
599,5,60.7951,3.6055,44.4858,3
600,3,29.3466,-14.3638,38.1615,1
600,4,-15.0528,10.3664,50.2311,3
600,5,60.6560,3.7170,44.3771,3
601,3,29.4870,-14.0140,37.9437,1
601,4,-15.3419,10.3416,50.3634,3
601,5,60.4374,3.7912,44.2799,3
602,3,29.6053,-13.6360,37.7132,1
602,4,-15.7078,10.2161,50.6122,3
602,5,60.2965,3.8123,44.1599,3
603,3,29.6672,-13.2676,37.5288,1
603,4,-16.0342,10.0932,50.8565,3
603,5,,,,4
604,3,29.7231,-12.8579,37.4022,1
604,4,-16.3898,10.0155,51.0549,3
604,5,,,,4
605,3,29.7632,-12.4218,37.2342,1
605,4,-16.6327,9.8980,51.2666,3
605,5,,,,4
606,3,29.8254,-11.9410,37.0303,1
606,4,-16.8378,9.8098,51.5172,3
606,5,,,,4
607,3,29.9336,-11.4842,36.9294,1
607,4,-17.0181,9.7319,51.6999,3
607,5,,,,4
608,3,29.9459,-11.0631,36.7517,1
608,4,-17.2390,9.7068,51.9426,3
608,5,,,,4
609,3,29.9780,-10.6147,36.5664,1
609,4,-17.4770,9.6566,52.1499,3
609,5,,,,4
610,3,30.1133,-10.2491,36.3968,1
610,4,-17.7101,9.6018,52.2747,3
610,5,,,,4
611,3,30.2242,-9.9417,36.2167,1
611,4,-17.9293,9.5351,52.4578,3
611,5,,,,4
612,3,30.3111,-9.5984,36.0936,1
612,4,-18.1473,9.4443,52.6201,3
612,5,,,,4
613,3,30.3205,-9.2862,35.9253,1
613,4,-18.4314,9.3530,52.7541,3
614,3,30.2528,-9.0281,35.7811,1
614,4,-18.7620,9.1712,52.8914,3
615,3,30.1912,-8.8075,35.6489,1
615,4,-19.0590,8.9731,53.0304,3
616,3,30.1788,-8.6140,35.5271,1
616,4,-19.3148,8.7786,53.1316,3
617,3,30.1230,-8.3825,35.3629,1
617,4,-19.6036,8.7064,53.1864,3
618,3,30.0767,-8.1881,35.2219,1
618,4,-19.8727,8.6188,53.2248,3
619,3,30.0261,-7.9646,35.1222,1
619,4,-20.1762,8.5257,53.2668,3
620,3,29.8730,-7.7306,34.9955,1
620,4,-20.4562,8.4234,53.2538,3
621,3,29.7346,-7.4212,34.8923,1
621,4,-20.7499,8.3356,53.2018,3
622,3,29.6562,-7.0976,34.8056,1
622,4,-20.9607,8.2191,53.2568,3
623,3,29.4959,-6.7586,34.6988,1
623,4,-21.2449,8.1929,53.3379,3
624,3,29.4613,-6.3203,34.5877,1
624,4,-21.5306,8.1421,53.3841,3
625,3,29.4528,-5.8888,34.4714,1
625,4,-21.7768,8.0725,53.3716,3
626,3,29.4182,-5.5574,34.4647,1
626,4,-22.0211,7.9903,53.3333,3
627,3,29.4103,-5.1845,34.4135,1
627,4,-22.2347,8.0197,53.3041,3
628,3,29.3874,-4.8131,34.3547,1
628,4,-22.4796,7.9729,53.4296,3
629,3,29.3639,-4.4694,34.2996,1
629,4,-22.7081,7.8063,53.5986,3
630,3,29.3290,-4.1196,34.2220,1
630,4,-22.8986,7.6104,53.7051,3
631,3,29.3260,-3.7772,34.2393,1
631,4,-23.1237,7.4372,53.8254,3
632,3,29.3555,-3.4466,34.2223,1
632,4,-23.3393,7.3218,53.8806,3
633,3,29.4019,-3.1199,34.2131,1
633,4,-23.5608,7.1796,53.9349,3
634,3,29.4883,-2.8762,34.1931,1
634,4,-23.7578,7.1190,54.0061,3
635,3,29.5655,-2.6918,34.0941,1
635,4,-23.9093,7.0495,54.0036,3
636,3,29.6687,-2.4745,34.0689,1
636,4,-23.9985,6.9574,53.9645,3
637,3,29.7827,-2.2661,34.0627,1
637,4,-24.0470,6.8724,53.9453,3
638,3,29.9837,-2.0959,34.0826,1
638,4,-24.0696,6.8139,53.9627,3
639,3,30.2090,-1.8869,34.0288,1
639,4,-24.1239,6.7020,53.9948,3
640,3,30.4385,-1.6814,33.9044,1
640,4,-24.2120,6.6209,54.0361,3
641,3,30.6041,-1.3856,33.7192,1
641,4,-24.3134,6.6107,54.0889,3
642,3,30.7395,-1.0389,33.6139,1
642,4,-24.4971,6.5769,54.1464,3
643,3,30.9651,-0.7317,33.5699,1
643,4,-24.7427,6.4405,54.1853,3
644,3,31.1068,-0.4538,33.4996,1
644,4,-24.9183,6.4013,54.2317,3
645,3,31.1758,-0.1787,33.5151,1
645,4,-25.0692,6.3801,54.3404,3
646,3,31.2122,0.1611,33.5545,1
646,4,-25.1644,6.4308,54.5332,3
647,3,31.2575,0.5162,33.5246,1
647,4,-25.2775,6.4485,54.6017,3
648,3,31.3242,0.8944,33.5448,1
648,4,-25.4553,6.3258,54.6191,3
648,6,30.8132,-49.7975,16.9027,1
649,3,31.3463,1.2837,33.5780,1
649,4,-25.6231,6.1862,54.7039,3
649,6,30.5994,-49.4368,16.9919,1
650,3,31.2702,1.7560,33.5609,1
650,4,-25.8008,6.0462,54.7451,3
650,6,30.4816,-49.1174,17.1393,1
651,3,31.1418,2.2743,33.5081,1
651,4,-26.0117,5.9888,54.8954,3
651,6,30.4014,-48.8471,17.2048,1
652,3,31.0367,2.8152,33.4595,1
652,4,-26.2003,5.9141,55.0093,3
652,6,30.3418,-48.5015,17.2854,1
653,3,31.0548,3.3157,33.4352,1
653,4,-26.3410,5.8486,55.1715,3
653,6,30.2794,-48.2649,17.4283,1
654,3,31.0855,3.7269,33.3409,1
654,4,-26.4870,5.8361,55.3492,3
654,6,30.2301,-47.9623,17.6033,1
655,3,31.1023,4.1370,33.2669,1
655,4,-26.5836,5.8001,55.5484,3
655,6,30.1583,-47.6876,17.7111,1
656,3,31.2231,4.6215,33.3034,1
656,4,-26.6543,5.7308,55.7120,3
656,6,30.2070,-47.4626,17.8696,1
657,3,31.3307,5.1483,33.4535,1
657,4,-26.7454,5.7056,55.9322,3
657,6,30.3275,-47.1797,18.0727,1
658,3,31.4760,5.6861,33.7045,1
658,4,-26.8921,5.7112,56.1492,3
658,6,30.4037,-46.8459,18.3546,1
659,3,31.7016,6.1882,33.8753,1
659,4,-27.0415,5.7197,56.3753,3
659,6,30.4108,-46.4948,18.6488,1
660,3,31.7928,6.6728,34.0840,1
660,4,-27.1787,5.7814,56.6112,3
660,6,30.4341,-46.1671,18.9604,1
661,3,31.8839,7.1229,34.2551,1
661,4,-27.3533,5.8633,56.8874,3
661,6,30.5199,-45.8002,19.2675,1
662,3,31.9970,7.7050,34.4214,1
662,4,-27.5197,5.9860,57.2236,3
662,6,30.5222,-45.5020,19.4653,1
663,3,32.1132,8.2215,34.6108,1
663,4,-27.6995,6.0016,57.5017,3
663,6,30.6052,-45.1745,19.6026,1
664,3,32.3155,8.6081,34.7668,1
664,4,-27.9251,5.9387,57.6790,3
664,6,30.7227,-44.8071,19.8314,1
665,3,32.5967,9.0213,34.8995,1
665,4,-28.1268,5.8460,57.8030,3
665,6,30.8558,-44.5117,19.9983,1
666,3,32.8896,9.4213,35.0571,1
666,4,-28.2678,5.7054,57.9027,3
666,6,30.9506,-44.3831,20.1640,1
667,3,33.1174,9.8440,35.2270,1
667,4,-28.4183,5.5534,58.0556,3
667,6,31.0014,-44.2041,20.3496,1
668,3,33.3096,10.3429,35.3080,1
668,4,-28.4917,5.4623,58.2430,3
668,6,31.0544,-43.9489,20.5777,1
669,3,33.5606,10.8794,35.3531,1
669,4,-28.5535,5.3565,58.4542,3
669,6,31.0864,-43.6658,20.9441,1
670,3,33.8006,11.4330,35.3879,1
670,4,-28.5425,5.2486,58.6272,3
670,6,31.0923,-43.3334,21.2869,1
671,3,34.0304,11.9082,35.4470,1
671,4,-28.5133,5.1173,58.7914,3
671,6,31.0997,-42.9849,21.6553,1
672,3,34.3548,12.4297,35.5060,1
672,4,-28.4623,5.0752,58.9125,3
672,6,31.1631,-42.6714,22.0575,1
673,3,34.6624,12.8852,35.6211,1
673,4,-28.4792,5.0696,58.9731,3
673,6,31.3564,-42.3157,22.4509,1
674,3,34.9133,13.2744,35.7059,1
674,4,-28.6706,5.0676,59.0292,3
674,6,31.4576,-41.9780,22.7893,1
675,3,35.1096,13.6457,35.8646,1
675,4,-28.8074,5.0369,59.0793,3
675,6,31.5437,-41.5314,23.1112,1
676,3,35.3812,14.0303,36.1018,1
676,4,-28.9824,5.0785,59.1133,3
676,6,31.6319,-41.0651,23.4884,1
677,3,35.6009,14.3663,36.2813,1
677,4,-29.2490,5.0207,59.1529,3
677,6,31.8237,-40.6812,23.7866,1
678,3,35.8679,14.7119,36.4805,1
678,4,-29.5794,4.9499,59.2590,3
678,6,31.9858,-40.3861,23.9930,1
679,3,36.0517,15.1047,36.7313,1
679,4,-29.9180,4.7977,59.3927,3
679,6,32.1672,-40.0417,24.0834,1
680,3,36.2524,15.5707,36.9935,1
680,4,-30.2607,4.7154,59.4423,3
680,6,32.2768,-39.7729,24.1984,1
681,3,36.4030,15.9649,37.1670,1
681,4,-30.5562,4.5993,59.4490,3
681,6,32.3798,-39.5127,24.2735,1
682,3,36.5812,16.3997,37.3692,1
682,4,-30.8488,4.5366,59.4850,3
682,6,32.4866,-39.2877,24.3541,1
683,3,36.7140,16.7764,37.5471,1
683,4,-31.1621,4.5249,59.5154,3
683,6,32.6742,-39.0192,24.4020,1
684,3,36.8550,17.1763,37.6437,1
684,4,-31.3570,4.4655,59.4935,3
684,6,32.9015,-38.7495,24.4652,1
685,3,36.9942,17.5151,37.7387,1
685,4,-31.5047,4.3768,59.4489,3
685,6,33.1678,-38.4685,24.6170,1
686,3,37.1483,17.7677,37.7851,1
686,4,-31.6427,4.2490,59.4191,3
686,6,33.2717,-38.1999,24.7687,1
687,3,37.2951,18.1162,37.7526,1
687,4,-31.7241,4.1292,59.4765,3
687,6,33.4118,-37.9446,24.9695,1
688,3,37.4019,18.5652,37.7922,1
688,4,-31.7832,3.9259,59.5644,3
688,6,33.5470,-37.8112,25.1280,1
689,3,37.4822,19.0201,37.8745,1
689,4,-31.7622,3.6514,59.6324,3
689,6,33.6231,-37.6235,25.3682,1
690,3,37.6135,19.3957,37.9610,1
690,4,-31.7448,3.5618,59.7266,3
690,6,33.6547,-37.4276,25.5645,1
691,3,37.7249,19.7121,38.0601,1
691,4,-31.7467,3.5631,59.8364,3
691,6,33.7103,-37.1450,25.7123,1
692,3,37.7964,20.0900,38.1304,1
692,4,-31.7436,3.5563,60.0408,3
692,6,33.8378,-36.8767,25.9322,1
693,3,37.8366,20.4414,38.1599,1
693,4,-31.8477,3.5266,60.3062,3
693,6,33.9982,-36.5254,26.2347,1
694,3,37.8846,20.8599,38.2294,1
694,4,-32.0922,3.4931,60.5520,3
694,6,34.2707,-36.0704,26.5404,1
695,3,38.0175,21.1699,38.2939,1
695,4,-32.2542,3.3932,60.7655,3
695,6,34.4294,-35.5424,26.7682,1
696,3,38.1915,21.4776,38.4096,1
696,4,-32.4069,3.3079,60.8929,3
696,6,34.6272,-34.9645,26.9110,1
697,3,38.2860,21.7895,38.5769,1
697,4,-32.6332,3.2880,61.1242,3
697,6,34.7512,-34.4565,27.1486,1
698,3,38.3066,22.1053,38.7414,1
698,4,-32.8562,3.2537,61.4336,3
698,6,34.9234,-33.9355,27.3861,1
699,3,38.3547,22.3763,38.8823,1
699,4,-32.9953,3.1952,61.6946,3
699,6,35.0551,-33.4737,27.6447,1
700,3,38.2934,22.6949,39.0253,1
700,4,-33.0739,3.1598,61.8822,3
700,6,35.1866,-33.0068,27.9019,1
701,3,38.2468,23.0243,39.1056,1
701,4,-33.0956,3.1145,62.0870,3
701,6,35.2994,-32.6434,28.0487,1
702,3,38.2426,23.2872,39.2074,1
702,4,-33.1710,3.1018,62.2429,3
702,6,35.4334,-32.2887,28.2019,1
703,3,38.3002,23.5910,39.3434,1
703,4,-33.2835,3.1999,62.4407,3
703,6,35.5935,-31.9129,28.3597,1
704,3,38.3191,23.9018,39.4504,1
704,4,-33.3818,3.2755,62.6088,3
704,6,35.7338,-31.6452,28.5738,1
705,3,38.2596,24.2339,39.5780,1
705,4,-33.3972,3.4055,62.7416,3
705,6,35.8264,-31.3572,28.7647,1
706,3,38.2586,24.4894,39.7091,1
706,4,-33.3064,3.4911,62.8425,3
706,6,35.9179,-31.0771,29.0116,1
707,3,38.2560,24.8034,39.8993,1
707,4,-33.2406,3.5880,62.8816,3
707,6,36.0659,-30.7120,29.1515,1
708,3,38.1957,25.1166,40.0862,1
708,4,-33.2234,3.6811,62.9732,3
708,6,36.2771,-30.4056,29.2853,1
709,3,38.0892,25.3137,40.2237,1
709,4,-33.1722,3.7816,63.0739,3
709,6,36.5134,-30.1276,29.3941,1
710,3,38.0096,25.5283,40.3904,1
